source,id,date,year,month,day,lat,lon,unc_m,basis,verification_status,dataset,dataset_key,license,province,locality,remarks,event_remarks,habitat
gbif,5829669062,2025-09-08,2025,9,8,59.1631,18.28922,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"N Norrbytorp, Srm",Karaktäristisk lukt.,,
gbif,5829676460,2025-09-18,2025,9,18,67.83863,20.88848,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Torne lappmark,"Esrangeåsen, T lm",,,
gbif,5829679515,2025-09-20,2025,9,20,64.13084,20.73243,50.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Bergmyrhällorna, Vb",Hittad på klippor med mossa och blandskog,,
gbif,5829679790,2025-09-21,2025,9,21,64.31459,20.77228,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Långberget, Vb",,,Hällmarkstallskog
gbif,5829689325,2025-09-17,2025,9,17,62.07214,14.53961,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Fisktjärnen, Sveg, Hjd",,,
gbif,5829696316,2025-09-18,2025,9,18,67.8382,20.89841,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Torne lappmark,"Esrangeåsen, T lm",,,
gbif,5829701360,2025-09-18,2025,9,18,64.79254,18.32668,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Mettjaurkalven, Mettjaurkalven, Ly lm",,,
gbif,5829712093,2025-09-08,2025,9,8,59.1665,18.28313,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"N Norrbytorp, Srm",Karaktäristisk lukt.,,
gbif,5836046312,2025-09-22,2025,9,22,59.158,18.3174,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"N Långmossen, Srm",,,
gbif,5836067266,2025-09-26,2025,9,26,59.15523,18.294,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"NV Kvarnmossen, Srm",,,
gbif,5836087940,2025-09-20,2025,9,20,59.17714,18.2101,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"Nordankärrsberget, Srm",,,Hällmarkstallskog
gbif,5836094703,2025-09-13,2025,9,13,59.14837,18.03995,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"Paradisets NR, Srm",,,
gbif,5836114994,2025-09-23,2025,9,23,67.13717,20.9432,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Nietsavaara, Lu lm",,,
gbif,5836119523,2025-09-30,2025,9,30,59.15127,18.29349,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"V Kvarnmossen, Srm",,,
gbif,5836123419,2025-09-10,2025,9,10,59.16532,18.29227,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"NO Norrbytorp, Srm",I område där många äldre träd avverkades i gallring 2018.,,
gbif,5836125583,2025-09-22,2025,9,22,59.15781,18.32189,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"S Gläntan, Srm",,,
gbif,5836126117,2025-09-26,2025,9,26,59.1549,18.29564,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"NV Kvarnmossen, Srm",,,
gbif,5836129822,2025-09-25,2025,9,25,59.1745,18.19413,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"Svartskogen, Srm",,,
gbif,5836143505,2025-09-23,2025,9,23,67.12656,20.91239,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Nietsavaara, Lu lm",,,
gbif,5836149358,2025-09-29,2025,9,29,59.15425,18.29344,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"V Kvarnmossen, Srm",,,
gbif,5836154477,2025-09-22,2025,9,22,59.15917,18.32566,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"S Gläntan, Srm",Tidigare rapporterad 10/10-23.,,
gbif,5836156973,2025-09-24,2025,9,24,64.20049,21.06543,400.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Grovsand södra, Vändskären, Ånäset, Vb","Bara en, i fjol fanns ett tiotal på samma ställe.",,
gbif,5836165479,2025-09-18,2025,9,18,64.79322,18.3247,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Lokalnamn, Ly lm",,,
gbif,5836168062,2025-09-23,2025,9,23,67.12957,20.9213,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Nietsavaara, Lu lm",,,
gbif,5836173933,2025-09-25,2025,9,25,67.85245,20.9437,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Torne lappmark,"Saarijärvi, T lm",,,
gbif,5836186320,2025-09-18,2025,9,18,64.79262,18.32468,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Lokalnamn, Ly lm",,,
gbif,5836210502,2025-09-22,2025,9,22,59.15905,18.32269,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"S Gläntan, Srm",,,
gbif,5839243139,2025-09-10,2025,9,10,59.16564,18.29594,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"NO Norrbytorp, Srm",Hällmark med mycket senvuxna träd.,,
gbif,5839262259,2025-09-16,2025,9,16,62.77087,16.39006,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Jämtland,"Stensjö, Jmt",,,
gbif,5839264079,2025-09-19,2025,9,19,62.78017,16.37508,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Jämtland,"Stensjö, Jmt",,,
gbif,5839264105,2025-09-18,2025,9,18,59.16634,18.29467,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"NO Norrbytorp, Srm",,,
gbif,5839264958,2025-09-23,2025,9,23,59.16907,18.28701,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"NO Norrbytorp, Srm",,,
gbif,5839270178,2025-09-16,2025,9,16,62.77101,16.3902,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Jämtland,"Stensjö, Jmt",,,
gbif,5839272584,2025-09-17,2025,9,17,62.78135,16.38478,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Jämtland,"Stensjö, Jmt",,,
gbif,5839279744,2025-09-16,2025,9,16,62.76788,16.39114,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Jämtland,"Stensjö, Jmt",,,
gbif,5839282445,2025-09-17,2025,9,17,62.77974,16.38524,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Jämtland,"Stensjö, Jmt",,,
gbif,5839337772,2025-09-16,2025,9,16,62.7709,16.38867,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Jämtland,"Stensjö, Jmt",,,
gbif,5839337774,2025-09-18,2025,9,18,62.78109,16.38114,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Jämtland,"Stensjö, Jmt",,,
gbif,5839347678,2025-09-18,2025,9,18,59.16317,18.28933,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"N Norrbytorp, Srm",En ny sedan 8/9 då en rapporterades några meter ifrån.,,
gbif,5839367331,2025-09-14,2025,9,14,59.15358,18.19475,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"Högstaskogen, Srm",Noterades 2023 en bit ifrån dagens fynd. Ev fler mycel?,,
gbif,5839368582,2025-09-10,2025,9,10,59.16523,18.29235,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"NO Norrbytorp, Srm",I område där många äldre tallar avverkades i gallring 2018.,,
gbif,5843611544,2025-09-14,2025,9,14,65.01203,19.69633,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Malånäset, Vb",,,
gbif,5843618161,2025-09-09,2025,9,9,66.04052,19.94498,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Tellejåkk, Lu lm",Påträffad under Sveaskogs naturvärdesinventering,,
gbif,5843619340,2025-09-09,2025,9,9,63.12271,15.36535,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Jämtland,"Bodtjärnen, NV om, Jmt",,,"lavrik, torr morän i äldre tallskog"
gbif,5843634804,2025-09-09,2025,9,9,66.04032,19.93923,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Tellejåkk, Lu lm",Påträffad under Sveaskogs naturvärdesinventering,,
gbif,5843659288,2025-09-10,2025,9,10,67.4253,21.56838,1.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Järventaus, Lu lm",Påträffad under Sveaskogs naturvärdesinventering,,
gbif,5843672016,2025-09-19,2025,9,19,67.12547,21.05723,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Sjungberget, Lu lm",Påträffad under Sveaskogs naturvärdesinventering,,
gbif,5843674744,2025-09-09,2025,9,9,63.12189,15.36603,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Jämtland,"Bodtjärnen, NV om, Jmt",,,"lavrik, torr morän relativt gammal tallskog"
gbif,5843700620,2025-09-09,2025,9,9,63.12303,15.36454,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Jämtland,"Bodtjärnen, NV om, Jmt",,,"lavrik, torr morän i äldre tallskog"
gbif,5843711983,2025-09-08,2025,9,8,66.04099,19.9395,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Tellejåkk, Lu lm",Påträffad under Sveaskogs naturvärdesinventering,,
gbif,5858864771,2025-09-20,2025,9,20,59.0547,18.42296,2.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"Simonslund, Simonslund, Srm","Köttig stor svamp, fot djup och hårt förankrad, söt doft.",,
gbif,5858890759,2025-09-19,2025,9,19,59.05466,18.42276,2.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"Simonslund, Simonslund, Srm",,,
gbif,5896090596,2025-09-05,2025,9,,59.67491,15.57011,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västmanland,"Dunder och Kaxmossen, Vstm",,,
gbif,5900327020,2025-09-05,2025,9,5,66.50035,22.44064,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Norrbotten,"Lansån, Nb",,,100 år
gbif,5900353642,2025-09-08,2025,9,8,67.06767,21.3604,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Dokkas, Lu lm",,,gammal
gbif,5917313720,2025-09-10,2025,9,10,63.31582,14.86831,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Jämtland,"Lits Camping, Jmt",,,
gbif,5922825121,2025-09-08,2025,9,8,67.06729,21.36157,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"dokkas5, Lu lm",,,"äldre skog, lavfläck"
gbif,5932978564,2025-09-15,2025,9,15,67.1882,20.79625,20.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Gällivare kommun, Lu lm",,,
gbif,5932984688,2025-09-10,2025,9,10,67.18207,20.77629,20.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Gällivare kommun, Lu lm",,,
gbif,5932990534,2025-09-10,2025,9,10,67.18264,20.78384,20.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Gällivare kommun, Lu lm",,,
gbif,5933007329,2025-09-10,2025,9,10,67.17751,20.78103,20.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Gällivare kommun, Lu lm",,,
gbif,6179743161,2025-09-10,2025,9,10,62.20481,13.58374,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
gbif,6179745147,2025-09-10,2025,9,10,62.20439,13.58195,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
gbif,6179750251,2025-09-10,2025,9,10,62.20422,13.58229,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
gbif,6179753602,2025-09-10,2025,9,10,62.20517,13.58478,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",Två fruktkroppar,,
gbif,6179760759,2025-09-08,2025,9,8,62.20252,13.57793,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Nordväst, Hjd",,,
gbif,6179763377,2025-09-08,2025,9,8,62.20572,13.58141,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
gbif,6179766423,2025-09-16,2025,9,16,61.89858,12.71855,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Jakobstjärn, Dlr",Gammal fruktkropp,,
gbif,6179785754,2025-09-16,2025,9,16,61.80381,13.86347,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Brynnstugan Väst, Hjd",,,
gbif,6179787472,2025-09-10,2025,9,10,62.20456,13.5827,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
gbif,6179793176,2025-09-08,2025,9,8,62.20463,13.57926,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
gbif,6179800850,2025-09-10,2025,9,10,62.20438,13.58382,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
gbif,6179804290,2025-09-10,2025,9,10,62.20507,13.58449,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
gbif,6179805984,2025-09-10,2025,9,10,62.20479,13.58278,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
gbif,6179812397,2025-09-10,2025,9,10,62.2048,13.58465,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
gbif,6179814035,2025-09-21,2025,9,21,59.15476,18.02817,1000.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"Paradiset, Srm",,,
gbif,6179817370,2025-09-10,2025,9,10,62.20298,13.56712,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodmorarna Syd, Hjd",6 fruktkroppar i ring,,
gbif,6179826818,2025-09-10,2025,9,10,62.20319,13.58107,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
gbif,6179830586,2025-09-10,2025,9,10,62.20162,13.5747,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Nordväst, Hjd",,,
gbif,6179831691,2025-09-08,2025,9,8,62.20323,13.57841,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Nordväst, Hjd",,,
gbif,6179843818,2025-09-10,2025,9,10,62.20459,13.58376,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
gbif,6179853700,2025-09-10,2025,9,10,62.2018,13.57825,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Nordväst, Hjd",,,
gbif,6179854796,2025-09-10,2025,9,10,62.2042,13.5825,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
gbif,6179854967,2025-09-10,2025,9,10,62.20301,13.58051,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
gbif,6179859895,2025-09-10,2025,9,10,62.2033,13.56315,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodmorarna Sydväst, Hjd",,,
gbif,6179870190,2025-09-08,2025,9,8,62.20557,13.57469,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Nordväst, Hjd",,,
gbif,6179875333,2025-09-08,2025,9,8,62.20271,13.57869,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Nordväst, Hjd",,,
gbif,6179877028,2025-09-10,2025,9,10,62.20461,13.58343,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
gbif,6179879226,2025-09-10,2025,9,10,62.20342,13.58216,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Nybodarna Väst, Hjd",,,
